transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,payment_method,shipping_cost,tax_amount,order_status,return_flag
TXN_00002340,CUST_000970,PROD_00480,2024-04-09,7,104.36,575.94,0.27,PayPal,0.0,42.66,Shipped,False
TXN_00002341,CUST_000634,PROD_00170,2024-04-09,2,306.08,661.13,0.0,PayPal,0.0,48.97,Completed,False
TXN_00002342,CUST_001243,PROD_00628,2024-05-22,4,402.71,1704.91,0.02,PayPal,0.0,126.29,Completed,False
TXN_00002343,CUST_000639,PROD_00279,2024-02-07,3,189.8,448.91,0.27,Credit Card,0.0,33.25,Completed,False
TXN_00002344,CUST_000858,PROD_00399,2024-02-10,6,269.09,1394.96,0.2,PayPal,0.0,103.33,Completed,False
TXN_00002345,CUST_000518,PROD_00928,2024-10-09,4,346.8,1393.31,0.07,PayPal,0.0,103.21,Shipped,False
TXN_00002346,CUST_000795,PROD_00043,2024-02-23,5,167.59,651.59,0.28,PayPal,0.0,48.27,Cancelled,False
TXN_00002347,CUST_000012,PROD_00504,2024-08-11,5,298.48,1224.96,0.24,Credit Card,0.0,90.74,Completed,False
TXN_00002348,CUST_001328,PROD_00873,2023-12-18,3,178.88,481.04,0.17,Bank Transfer,0.0,35.63,Completed,False
TXN_00002349,CUST_001135,PROD_00510,2024-07-19,4,483.26,2025.05,0.03,Bank Transfer,0.0,150.0,Cancelled,False
TXN_00002350,CUST_001156,PROD_00760,2024-11-27,2,260.47,511.98,0.09,Credit Card,0.0,37.92,Completed,False
TXN_00002351,CUST_000926,PROD_00383,2024-05-26,3,161.31,470.38,0.1,Credit Card,0.0,34.84,Completed,False
TXN_00002352,CUST_000172,PROD_00375,2025-05-22,9,335.63,3197.08,0.02,Debit Card,0.0,236.82,Completed,False
TXN_00002353,CUST_001165,PROD_00446,2023-08-14,6,486.72,2554.7,0.19,Credit Card,0.0,189.24,Completed,False
TXN_00002354,CUST_000415,PROD_00968,2024-03-20,1,142.15,136.63,0.11,PayPal,0.0,10.12,Completed,False
TXN_00002355,CUST_001252,PROD_00983,2025-05-20,9,252.84,2359.3,0.04,Bank Transfer,0.0,174.76,Completed,False
TXN_00002356,CUST_000310,PROD_00701,2023-09-06,8,278.99,2145.32,0.11,PayPal,0.0,158.91,Shipped,False
TXN_00002357,CUST_000038,PROD_00534,2025-06-21,3,484.81,1350.87,0.14,Debit Card,0.0,100.06,Completed,False
TXN_00002358,CUST_000145,PROD_00567,2024-05-22,5,480.06,2462.71,0.05,Credit Card,0.0,182.42,Completed,False
TXN_00002359,CUST_000612,PROD_00240,2023-11-13,4,359.65,1165.27,0.25,Credit Card,0.0,86.32,Completed,False
TXN_00002360,CUST_001447,PROD_00868,2025-05-30,9,76.21,562.98,0.24,Credit Card,0.0,41.7,Completed,False
TXN_00002361,CUST_000407,PROD_00146,2023-09-06,4,173.47,607.0,0.19,Debit Card,0.0,44.96,Completed,False
TXN_00002362,CUST_001242,PROD_00027,2024-05-30,7,144.38,927.78,0.15,Debit Card,0.0,68.72,Pending,False
TXN_00002363,CUST_000460,PROD_00069,2023-11-26,4,171.41,584.99,0.21,Bank Transfer,0.0,43.33,Pending,False
TXN_00002364,CUST_000640,PROD_00440,2024-02-01,3,445.02,1398.61,0.03,PayPal,0.0,103.6,Completed,False
TXN_00002365,CUST_000966,PROD_00753,2024-08-13,2,279.25,566.99,0.06,Credit Card,0.0,42.0,Completed,False
TXN_00002366,CUST_000958,PROD_00486,2024-12-21,8,341.17,2535.03,0.14,Debit Card,0.0,187.78,Shipped,False
TXN_00002367,CUST_000142,PROD_00108,2024-10-03,1,202.79,183.97,0.16,Credit Card,0.0,13.63,Shipped,False
TXN_00002368,CUST_001093,PROD_00894,2025-02-07,2,11.6,20.68,0.18,Bank Transfer,0.14,1.52,Completed,False
TXN_00002369,CUST_000183,PROD_00355,2024-07-27,8,97.73,810.62,0.04,Credit Card,0.0,60.05,Shipped,False
TXN_00002370,CUST_000867,PROD_00959,2023-12-24,7,143.76,978.15,0.1,Credit Card,0.0,72.46,Completed,False
TXN_00002371,CUST_001215,PROD_00664,2023-12-27,9,395.1,3149.11,0.18,Debit Card,0.0,233.27,Completed,True
TXN_00002372,CUST_000652,PROD_00404,2023-12-21,1,130.17,122.31,0.13,Bank Transfer,0.0,9.06,Shipped,False
TXN_00002373,CUST_000488,PROD_00448,2023-11-19,6,419.83,2530.06,0.07,Credit Card,0.0,187.41,Completed,False
TXN_00002374,CUST_001303,PROD_00038,2024-05-05,9,457.51,3691.01,0.17,Debit Card,0.0,273.41,Pending,False
TXN_00002375,CUST_000498,PROD_00758,2023-08-10,8,290.33,2207.43,0.12,Credit Card,0.0,163.51,Completed,False
TXN_00002376,CUST_001251,PROD_00903,2024-04-19,1,315.49,255.55,0.25,Credit Card,0.0,18.93,Completed,False
TXN_00002377,CUST_000808,PROD_00304,2024-01-11,1,11.24,16.57,0.09,Debit Card,5.52,0.82,Completed,False
TXN_00002378,CUST_000716,PROD_00705,2024-04-12,8,170.04,1072.47,0.27,Credit Card,0.0,79.44,Completed,False
TXN_00002379,CUST_001066,PROD_00066,2023-07-08,2,37.32,69.94,0.17,Debit Card,3.03,4.96,Shipped,False
TXN_00002380,CUST_001330,PROD_00059,2024-03-21,4,316.11,1297.32,0.05,PayPal,0.0,96.1,Completed,False
TXN_00002381,CUST_001291,PROD_00593,2025-02-02,5,369.8,1837.17,0.08,Credit Card,0.0,136.09,Cancelled,False
TXN_00002382,CUST_000213,PROD_00153,2023-07-17,6,198.37,1156.9,0.1,Debit Card,0.0,85.7,Completed,False
TXN_00002383,CUST_001412,PROD_00967,2024-04-07,5,29.59,137.42,0.14,Debit Card,0.0,10.18,Shipped,False
TXN_00002384,CUST_001273,PROD_00138,2024-05-05,8,338.63,2282.09,0.22,Bank Transfer,0.0,169.04,Shipped,False
TXN_00002385,CUST_000983,PROD_00941,2025-04-25,4,221.35,784.11,0.18,Credit Card,0.0,58.08,Completed,False
TXN_00002386,CUST_000053,PROD_00885,2024-09-10,5,219.49,853.37,0.28,Credit Card,0.0,63.21,Completed,False
TXN_00002387,CUST_000028,PROD_00060,2024-01-10,3,497.63,1531.71,0.05,Credit Card,0.0,113.46,Completed,False
TXN_00002388,CUST_000862,PROD_00296,2024-08-16,1,203.96,213.67,0.03,Credit Card,0.0,15.83,Completed,False
TXN_00002389,CUST_001322,PROD_00161,2025-06-14,5,237.52,1128.7,0.12,PayPal,0.0,83.61,Shipped,False
TXN_00002390,CUST_000844,PROD_00011,2024-10-19,1,173.84,135.17,0.28,Credit Card,0.0,10.01,Completed,False
TXN_00002391,CUST_000501,PROD_00732,2023-11-04,8,230.87,1675.57,0.16,Credit Card,0.0,124.12,Pending,True
TXN_00002392,CUST_000917,PROD_00275,2024-05-02,8,425.83,2612.21,0.29,Credit Card,0.0,193.5,Pending,False
TXN_00002393,CUST_000663,PROD_00468,2024-11-26,8,427.73,3030.38,0.18,PayPal,0.0,224.47,Completed,False
TXN_00002394,CUST_001063,PROD_00499,2024-11-15,4,51.64,218.62,0.02,Debit Card,0.0,16.19,Completed,False
TXN_00002395,CUST_001077,PROD_00266,2023-11-17,9,472.46,4408.61,0.04,Bank Transfer,0.0,326.56,Completed,False
TXN_00002396,CUST_000565,PROD_00544,2024-12-25,2,490.14,857.55,0.19,Debit Card,0.0,63.52,Completed,False
TXN_00002397,CUST_000846,PROD_00530,2024-06-26,2,176.75,293.98,0.23,PayPal,0.0,21.78,Completed,False
TXN_00002398,CUST_000036,PROD_00075,2023-11-05,2,46.38,90.64,0.26,Credit Card,16.51,5.49,Shipped,False
TXN_00002399,CUST_000064,PROD_00808,2023-10-16,7,304.39,2278.17,0.01,PayPal,0.0,168.75,Pending,False
TXN_00002400,CUST_000174,PROD_00499,2023-07-30,2,420.18,753.3,0.17,Bank Transfer,0.0,55.8,Completed,False
TXN_00002401,CUST_000258,PROD_00087,2025-03-06,8,222.17,1401.27,0.27,Debit Card,0.0,103.8,Completed,False
TXN_00002402,CUST_001334,PROD_00278,2025-03-09,5,19.29,101.8,0.14,Debit Card,12.21,6.64,Pending,False
TXN_00002403,CUST_000718,PROD_00315,2024-11-09,9,183.23,1496.04,0.16,Bank Transfer,0.0,110.82,Shipped,False
TXN_00002404,CUST_000339,PROD_00897,2023-11-17,7,165.31,1099.77,0.12,Debit Card,0.0,81.46,Completed,False
TXN_00002405,CUST_000719,PROD_00803,2024-10-03,4,27.33,83.83,0.29,Debit Card,0.0,6.21,Pending,False
TXN_00002406,CUST_001181,PROD_00395,2023-10-16,2,356.97,755.63,0.02,Credit Card,0.0,55.97,Shipped,False
TXN_00002407,CUST_000865,PROD_00283,2024-09-30,2,96.13,186.87,0.1,Debit Card,0.0,13.84,Completed,False
TXN_00002408,CUST_001078,PROD_00750,2024-05-25,5,464.64,2233.06,0.11,Debit Card,0.0,165.41,Completed,False
TXN_00002409,CUST_001054,PROD_00206,2023-08-11,8,87.22,723.44,0.04,Credit Card,0.0,53.59,Completed,False
TXN_00002410,CUST_001387,PROD_00329,2025-06-24,1,141.26,131.2,0.14,Debit Card,0.0,9.72,Completed,False
TXN_00002411,CUST_001068,PROD_00313,2025-04-24,3,434.97,1183.81,0.16,Debit Card,0.0,87.69,Cancelled,False
TXN_00002412,CUST_000378,PROD_00610,2024-09-02,6,238.03,1172.25,0.24,Bank Transfer,0.0,86.83,Completed,False
TXN_00002413,CUST_001322,PROD_00074,2024-05-07,9,425.05,3842.28,0.07,PayPal,0.0,284.61,Completed,False
TXN_00002414,CUST_001141,PROD_00812,2025-04-03,2,499.57,895.63,0.17,Credit Card,0.0,66.34,Completed,False
TXN_00002415,CUST_001278,PROD_00896,2025-03-25,6,108.66,619.62,0.12,Credit Card,0.0,45.9,Completed,False
TXN_00002416,CUST_000584,PROD_00754,2023-09-30,5,470.77,2338.78,0.08,Credit Card,0.0,173.24,Shipped,False
TXN_00002417,CUST_000410,PROD_00281,2024-09-25,5,294.94,1528.97,0.04,Credit Card,0.0,113.26,Completed,False
TXN_00002418,CUST_000544,PROD_00757,2024-02-07,7,360.43,2152.63,0.21,Debit Card,0.0,159.45,Completed,False
TXN_00002419,CUST_001349,PROD_00657,2024-04-03,9,49.16,377.49,0.21,Bank Transfer,0.0,27.96,Shipped,False
TXN_00002420,CUST_001194,PROD_00304,2023-09-12,4,28.0,100.4,0.17,Debit Card,0.0,7.44,Completed,False
TXN_00002421,CUST_001389,PROD_00590,2025-03-11,8,101.23,699.7,0.2,Credit Card,0.0,51.83,Completed,False
TXN_00002422,CUST_001463,PROD_00004,2024-01-14,2,483.6,961.01,0.08,Debit Card,0.0,71.19,Shipped,False
TXN_00002423,CUST_001398,PROD_00022,2024-08-25,5,123.35,532.87,0.2,Credit Card,0.0,39.47,Completed,False
TXN_00002424,CUST_000024,PROD_00346,2025-04-23,2,244.54,448.98,0.15,Debit Card,0.0,33.26,Completed,False
TXN_00002425,CUST_000538,PROD_00170,2024-10-14,1,432.35,331.53,0.29,Credit Card,0.0,24.56,Completed,False
TXN_00002426,CUST_000381,PROD_00796,2024-04-30,6,384.48,2341.95,0.06,Credit Card,0.0,173.48,Completed,False
TXN_00002427,CUST_001436,PROD_00295,2025-06-24,4,59.35,215.37,0.16,Credit Card,0.0,15.95,Completed,False
TXN_00002428,CUST_000517,PROD_00539,2024-06-04,8,142.02,1177.97,0.04,Debit Card,0.0,87.26,Completed,False
TXN_00002429,CUST_001432,PROD_00588,2023-10-11,5,276.86,1181.09,0.21,PayPal,0.0,87.49,Completed,False
TXN_00002430,CUST_001118,PROD_00985,2023-12-04,1,349.23,350.76,0.07,Credit Card,0.0,25.98,Completed,False
TXN_00002431,CUST_000940,PROD_00773,2024-11-11,3,78.81,188.96,0.26,Credit Card,0.0,14.0,Cancelled,False
TXN_00002432,CUST_001467,PROD_00511,2024-03-30,1,160.01,171.08,0.01,PayPal,0.0,12.67,Completed,False
TXN_00002433,CUST_000524,PROD_00830,2023-10-22,4,222.88,808.79,0.16,Credit Card,0.0,59.91,Pending,False
TXN_00002434,CUST_000412,PROD_00777,2025-07-02,5,413.2,1985.84,0.11,PayPal,0.0,147.1,Completed,False
TXN_00002435,CUST_000220,PROD_00979,2025-03-04,7,66.62,382.77,0.24,Debit Card,0.0,28.35,Pending,False
TXN_00002436,CUST_000001,PROD_00715,2024-11-26,4,313.38,1326.73,0.02,PayPal,0.0,98.28,Completed,False
TXN_00002437,CUST_001239,PROD_00254,2025-05-07,5,181.99,776.37,0.21,Credit Card,0.0,57.51,Completed,True
TXN_00002438,CUST_000914,PROD_00192,2024-01-01,2,451.4,780.02,0.2,Debit Card,0.0,57.78,Shipped,False
TXN_00002439,CUST_000073,PROD_00322,2024-07-28,2,346.84,591.85,0.21,Credit Card,0.0,43.84,Completed,False
TXN_00002440,CUST_000418,PROD_00481,2023-11-13,5,13.82,84.72,0.03,Credit Card,12.33,5.36,Pending,False
TXN_00002441,CUST_000545,PROD_00102,2024-06-29,1,313.03,338.07,0.0,Debit Card,0.0,25.04,Completed,False
TXN_00002442,CUST_001114,PROD_00143,2023-07-27,4,428.56,1407.05,0.24,Credit Card,0.0,104.23,Pending,False
TXN_00002443,CUST_000724,PROD_00648,2023-10-24,5,481.89,1847.57,0.29,PayPal,0.0,136.86,Pending,False
TXN_00002444,CUST_000632,PROD_00141,2025-06-24,3,123.89,385.34,0.04,Credit Card,0.0,28.54,Shipped,False
TXN_00002445,CUST_000014,PROD_00164,2025-04-22,3,93.02,271.24,0.1,Credit Card,0.0,20.09,Completed,False
TXN_00002446,CUST_000067,PROD_00510,2025-02-27,1,99.86,87.5,0.22,Debit Card,3.38,6.23,Shipped,False
TXN_00002447,CUST_001004,PROD_00865,2024-05-09,7,305.68,1663.88,0.28,Credit Card,0.0,123.25,Completed,False
TXN_00002448,CUST_000975,PROD_00789,2023-11-13,5,31.2,122.99,0.27,Bank Transfer,0.0,9.11,Shipped,False
TXN_00002449,CUST_001370,PROD_00273,2023-07-28,5,459.96,2409.27,0.03,Debit Card,0.0,178.46,Shipped,False
TXN_00002450,CUST_000120,PROD_00204,2023-11-24,2,255.82,425.48,0.23,Credit Card,0.0,31.52,Completed,False
TXN_00002451,CUST_000969,PROD_00141,2024-10-07,3,262.86,775.02,0.09,Debit Card,0.0,57.41,Cancelled,False
TXN_00002452,CUST_000128,PROD_00102,2024-09-25,2,345.47,656.67,0.12,PayPal,0.0,48.64,Completed,True
TXN_00002453,CUST_001141,PROD_00300,2025-03-09,7,416.63,2393.79,0.24,Debit Card,0.0,177.32,Completed,False
TXN_00002454,CUST_000237,PROD_00398,2024-08-13,9,20.78,179.77,0.11,Debit Card,0.0,13.32,Completed,False
TXN_00002455,CUST_000395,PROD_00122,2024-06-18,5,361.78,1836.4,0.06,PayPal,0.0,136.03,Completed,False
TXN_00002456,CUST_000722,PROD_00579,2023-08-25,9,114.26,988.44,0.11,Credit Card,0.0,73.22,Completed,False
TXN_00002457,CUST_001490,PROD_00746,2024-02-05,8,353.65,2444.43,0.2,PayPal,0.0,181.07,Completed,False
TXN_00002458,CUST_000729,PROD_00626,2024-09-04,2,423.48,859.83,0.06,Bank Transfer,0.0,63.69,Completed,False
TXN_00002459,CUST_000203,PROD_00763,2024-02-24,5,60.62,255.33,0.22,Credit Card,0.0,18.91,Completed,False
TXN_00002460,CUST_000499,PROD_00710,2023-10-13,2,388.8,806.22,0.04,Credit Card,0.0,59.72,Completed,False
TXN_00002461,CUST_000739,PROD_00401,2024-08-23,9,136.77,957.17,0.28,Debit Card,0.0,70.9,Pending,False
TXN_00002462,CUST_000444,PROD_00054,2023-08-05,1,85.59,94.58,0.14,PayPal,15.08,5.89,Completed,False
TXN_00002463,CUST_001377,PROD_00285,2023-11-10,9,289.02,2500.25,0.11,Debit Card,0.0,185.2,Completed,False
TXN_00002464,CUST_000915,PROD_00711,2025-05-30,5,213.06,1139.02,0.01,Debit Card,0.0,84.37,Completed,False
TXN_00002465,CUST_000701,PROD_00821,2025-03-10,9,68.49,539.23,0.19,Debit Card,0.0,39.94,Completed,False
TXN_00002466,CUST_000967,PROD_00022,2024-05-25,8,387.58,2812.9,0.16,PayPal,0.0,208.36,Completed,False
TXN_00002467,CUST_001070,PROD_00994,2024-11-01,2,203.0,420.94,0.04,Credit Card,0.0,31.18,Completed,False
TXN_00002468,CUST_001460,PROD_00214,2025-01-21,6,131.98,752.6,0.12,PayPal,0.0,55.75,Completed,False
TXN_00002469,CUST_001408,PROD_00038,2024-02-16,9,488.1,4317.34,0.09,Bank Transfer,0.0,319.8,Completed,False
TXN_00002470,CUST_000893,PROD_00647,2024-02-01,4,438.26,1874.35,0.01,Credit Card,0.0,138.84,Cancelled,False
TXN_00002471,CUST_001456,PROD_00012,2024-06-20,5,196.76,903.13,0.15,Bank Transfer,0.0,66.9,Completed,False
TXN_00002472,CUST_000105,PROD_00657,2024-01-25,2,364.17,597.82,0.24,Credit Card,0.0,44.28,Shipped,False
TXN_00002473,CUST_000922,PROD_00842,2024-03-14,5,320.75,1680.09,0.03,Debit Card,0.0,124.45,Completed,False
TXN_00002474,CUST_001350,PROD_00426,2025-03-12,7,296.74,2131.19,0.05,Credit Card,0.0,157.87,Completed,False
TXN_00002475,CUST_001200,PROD_00782,2025-03-14,2,217.5,357.05,0.24,PayPal,0.0,26.45,Completed,False
TXN_00002476,CUST_000710,PROD_00902,2025-03-28,2,97.84,207.11,0.02,Debit Card,0.0,15.34,Pending,False
TXN_00002477,CUST_000098,PROD_00922,2024-07-24,1,193.85,180.05,0.14,Debit Card,0.0,13.34,Shipped,False
TXN_00002478,CUST_000836,PROD_00976,2025-01-09,3,201.54,568.1,0.13,Debit Card,0.0,42.08,Shipped,False
TXN_00002479,CUST_001007,PROD_00640,2023-07-27,6,431.54,2181.18,0.22,PayPal,0.0,161.57,Completed,False
TXN_00002480,CUST_000635,PROD_00216,2024-06-03,6,380.14,2019.91,0.18,Credit Card,0.0,149.62,Completed,False
TXN_00002481,CUST_000895,PROD_00769,2025-05-04,5,125.28,656.22,0.03,Debit Card,0.0,48.61,Completed,False
TXN_00002482,CUST_000734,PROD_00073,2023-12-20,1,309.89,284.48,0.15,Credit Card,0.0,21.07,Completed,False
TXN_00002483,CUST_000782,PROD_00502,2024-08-18,2,192.0,373.25,0.1,Debit Card,0.0,27.65,Completed,False
TXN_00002484,CUST_001305,PROD_00173,2023-11-21,9,135.32,1039.1,0.21,Debit Card,0.0,76.97,Completed,False
TXN_00002485,CUST_001364,PROD_00126,2024-02-16,1,173.84,174.6,0.07,Credit Card,0.0,12.93,Completed,False
TXN_00002486,CUST_000087,PROD_00366,2025-01-16,5,184.2,885.27,0.11,Credit Card,0.0,65.58,Completed,False
TXN_00002487,CUST_001042,PROD_00071,2025-06-21,6,122.15,688.63,0.13,Debit Card,0.0,51.01,Pending,True
TXN_00002488,CUST_001483,PROD_00141,2024-05-01,2,471.49,936.94,0.08,Credit Card,0.0,69.4,Completed,False
TXN_00002489,CUST_001159,PROD_00086,2024-09-11,3,19.64,66.86,0.16,Credit Card,13.41,3.96,Completed,False
TXN_00002490,CUST_001198,PROD_00018,2023-08-16,5,294.0,1444.72,0.09,Debit Card,0.0,107.02,Completed,False
TXN_00002491,CUST_000258,PROD_00666,2024-01-17,2,11.95,38.37,0.12,Credit Card,15.66,1.68,Shipped,False
TXN_00002492,CUST_000151,PROD_00727,2023-07-30,6,175.55,966.93,0.15,Bank Transfer,0.0,71.62,Completed,False
TXN_00002493,CUST_001093,PROD_00170,2023-08-03,2,251.97,468.06,0.14,Bank Transfer,0.0,34.67,Completed,False
TXN_00002494,CUST_000854,PROD_00043,2024-04-25,2,319.89,677.14,0.02,Debit Card,0.0,50.16,Completed,False
TXN_00002495,CUST_001233,PROD_00146,2023-11-26,6,140.69,893.44,0.02,Credit Card,0.0,66.18,Completed,False
TXN_00002496,CUST_001196,PROD_00359,2023-08-22,6,257.02,1498.94,0.1,Bank Transfer,0.0,111.03,Completed,False
TXN_00002497,CUST_000497,PROD_00440,2024-08-15,8,473.32,3925.91,0.04,Debit Card,0.0,290.81,Pending,False
TXN_00002498,CUST_001278,PROD_00753,2024-07-27,4,272.05,857.94,0.27,Bank Transfer,0.0,63.55,Shipped,False
TXN_00002499,CUST_001276,PROD_00171,2023-12-20,3,143.99,452.53,0.03,PayPal,0.0,33.52,Completed,False
TXN_00002500,CUST_000358,PROD_00888,2024-12-20,5,217.05,914.22,0.22,Debit Card,0.0,67.72,Shipped,False
TXN_00002501,CUST_000784,PROD_00097,2024-09-02,1,270.28,274.39,0.06,PayPal,0.0,20.33,Pending,False
TXN_00002502,CUST_000624,PROD_00449,2025-02-04,8,29.84,234.62,0.09,Credit Card,0.0,17.38,Completed,False
TXN_00002503,CUST_001046,PROD_00075,2024-01-18,2,83.86,161.21,0.11,Credit Card,0.0,11.94,Cancelled,False
TXN_00002504,CUST_000237,PROD_00824,2024-12-05,8,55.05,385.26,0.19,Debit Card,0.0,28.54,Completed,False
TXN_00002505,CUST_001203,PROD_00368,2024-03-12,3,241.72,579.55,0.26,Bank Transfer,0.0,42.93,Completed,False
TXN_00002506,CUST_000750,PROD_00933,2023-11-18,4,462.92,1599.85,0.2,Credit Card,0.0,118.51,Cancelled,False
TXN_00002507,CUST_001108,PROD_00524,2025-04-11,4,461.31,1494.64,0.25,Credit Card,0.0,110.71,Completed,False
TXN_00002508,CUST_000984,PROD_00975,2023-09-19,7,262.88,1391.16,0.3,Credit Card,0.0,103.05,Completed,False
TXN_00002509,CUST_001202,PROD_00294,2023-09-14,6,11.89,79.06,0.28,Bank Transfer,23.59,4.11,Completed,False
TXN_00002510,CUST_000171,PROD_00315,2024-12-21,5,363.01,1803.44,0.08,PayPal,0.0,133.59,Shipped,False
TXN_00002511,CUST_001102,PROD_00388,2024-03-26,4,485.46,1992.33,0.05,Credit Card,0.0,147.58,Pending,False
TXN_00002512,CUST_000572,PROD_00745,2024-09-08,1,212.39,190.38,0.17,Credit Card,0.0,14.1,Completed,False
TXN_00002513,CUST_001348,PROD_00543,2024-09-18,1,307.8,275.91,0.17,Credit Card,0.0,20.44,Completed,False
TXN_00002514,CUST_000481,PROD_00454,2024-12-07,2,137.8,273.83,0.08,Credit Card,0.0,20.28,Completed,False
TXN_00002515,CUST_001498,PROD_00617,2024-09-18,5,346.14,1570.09,0.16,Credit Card,0.0,116.3,Completed,False
TXN_00002516,CUST_001408,PROD_00776,2023-09-27,7,370.11,2462.27,0.12,Credit Card,0.0,182.39,Shipped,False
TXN_00002517,CUST_000459,PROD_00755,2024-10-03,1,200.12,207.49,0.04,PayPal,0.0,15.37,Cancelled,False
TXN_00002518,CUST_001128,PROD_00467,2023-08-19,5,257.68,1057.51,0.24,Credit Card,0.0,78.33,Shipped,False
TXN_00002519,CUST_000091,PROD_00603,2025-02-11,4,186.65,725.7,0.1,Debit Card,0.0,53.76,Shipped,False
TXN_00002520,CUST_000899,PROD_00716,2025-05-24,3,490.34,1207.42,0.24,Credit Card,0.0,89.44,Completed,False
TXN_00002521,CUST_001293,PROD_00913,2024-04-26,8,32.18,269.7,0.03,Debit Card,0.0,19.98,Pending,False
TXN_00002522,CUST_000129,PROD_00302,2024-05-01,9,277.25,1886.41,0.3,Credit Card,0.0,139.73,Completed,True
TXN_00002523,CUST_001389,PROD_00355,2024-12-01,3,10.62,53.86,0.01,Credit Card,19.8,2.52,Shipped,False
TXN_00002524,CUST_001121,PROD_00936,2025-04-23,8,475.9,3083.83,0.25,Credit Card,0.0,228.43,Completed,False
TXN_00002525,CUST_001074,PROD_00253,2024-10-21,2,190.28,357.58,0.13,Debit Card,0.0,26.49,Completed,False
TXN_00002526,CUST_000795,PROD_00081,2024-04-13,4,145.98,491.9,0.22,PayPal,0.0,36.44,Completed,False
TXN_00002527,CUST_001470,PROD_00047,2025-05-27,1,227.44,189.14,0.23,Credit Card,0.0,14.01,Cancelled,False
TXN_00002528,CUST_001339,PROD_00068,2024-02-22,9,387.34,3652.0,0.03,Credit Card,0.0,270.52,Completed,False
TXN_00002529,CUST_001009,PROD_00034,2025-04-23,8,138.89,948.0,0.21,Credit Card,0.0,70.22,Completed,False
TXN_00002530,CUST_001422,PROD_00764,2025-06-22,5,441.65,2098.72,0.12,Debit Card,0.0,155.46,Completed,False
TXN_00002531,CUST_001005,PROD_00958,2025-02-07,7,229.72,1528.29,0.12,PayPal,0.0,113.21,Completed,False
TXN_00002532,CUST_000972,PROD_00507,2024-10-10,7,298.58,1580.08,0.3,Bank Transfer,0.0,117.04,Completed,False
TXN_00002533,CUST_000036,PROD_00074,2025-05-22,9,313.04,2586.34,0.15,Debit Card,0.0,191.58,Completed,False
TXN_00002534,CUST_000093,PROD_00185,2024-02-11,1,422.94,379.12,0.17,Debit Card,0.0,28.08,Completed,False
TXN_00002535,CUST_000867,PROD_00735,2024-05-03,9,26.83,219.06,0.16,PayPal,0.0,16.23,Completed,False
TXN_00002536,CUST_001045,PROD_00104,2023-11-05,8,298.3,2371.13,0.08,Credit Card,0.0,175.64,Pending,False
TXN_00002537,CUST_000739,PROD_00586,2024-04-07,6,276.89,1417.46,0.21,Credit Card,0.0,105.0,Completed,False
TXN_00002538,CUST_000338,PROD_00975,2023-09-28,3,253.59,616.23,0.25,Credit Card,0.0,45.65,Cancelled,False
TXN_00002539,CUST_000913,PROD_00574,2025-02-28,3,273.32,832.42,0.06,Credit Card,0.0,61.66,Shipped,False
TXN_00002540,CUST_000577,PROD_00241,2024-06-03,5,91.19,349.62,0.29,Debit Card,0.0,25.9,Completed,False
TXN_00002541,CUST_000851,PROD_00058,2024-08-29,5,263.15,1293.12,0.09,PayPal,0.0,95.79,Completed,False
TXN_00002542,CUST_000688,PROD_00434,2025-02-22,2,348.35,669.67,0.11,Bank Transfer,0.0,49.61,Completed,True
TXN_00002543,CUST_000706,PROD_00159,2025-05-09,5,242.72,1140.3,0.13,Debit Card,0.0,84.47,Completed,False
TXN_00002544,CUST_001327,PROD_00630,2023-10-24,3,481.49,1232.42,0.21,Credit Card,0.0,91.29,Completed,False
TXN_00002545,CUST_000810,PROD_00927,2025-05-23,8,347.76,2103.26,0.3,Credit Card,0.0,155.8,Completed,False
TXN_00002546,CUST_001243,PROD_00807,2025-01-23,4,277.76,1163.93,0.03,Bank Transfer,0.0,86.22,Cancelled,False
TXN_00002547,CUST_000904,PROD_00067,2024-09-20,3,20.68,64.83,0.26,PayPal,15.25,3.67,Completed,False
TXN_00002548,CUST_000126,PROD_00428,2024-06-22,2,104.81,206.01,0.09,Debit Card,0.0,15.26,Shipped,False
TXN_00002549,CUST_001436,PROD_00982,2024-02-15,5,18.03,97.04,0.14,Credit Card,13.31,6.2,Completed,False
TXN_00002550,CUST_000352,PROD_00718,2023-10-18,8,322.51,2675.03,0.04,Credit Card,0.0,198.15,Completed,False
TXN_00002551,CUST_000129,PROD_00810,2023-08-14,7,91.47,573.96,0.17,Credit Card,0.0,42.52,Completed,False
TXN_00002552,CUST_001031,PROD_00543,2023-08-03,1,368.87,302.77,0.24,Credit Card,0.0,22.43,Completed,False
TXN_00002553,CUST_001389,PROD_00988,2025-04-12,7,342.67,1917.03,0.26,Credit Card,0.0,142.0,Completed,False
TXN_00002554,CUST_001440,PROD_00700,2025-02-09,4,440.5,1351.1,0.29,PayPal,0.0,100.08,Completed,False
TXN_00002555,CUST_001214,PROD_00350,2025-04-11,7,180.46,1214.21,0.11,Debit Card,0.0,89.94,Completed,False
TXN_00002556,CUST_000487,PROD_00266,2025-05-28,8,50.67,328.34,0.25,PayPal,0.0,24.32,Pending,False
TXN_00002557,CUST_001366,PROD_00902,2023-07-23,6,167.72,934.67,0.14,Credit Card,0.0,69.23,Completed,False
